	user_instance	user_id
5421	pfl@mastodon.world	109423789588330140
5422	erinnerungenimnetz@hessen.social	108543400003038439
5423	Dylandulberg@masto.ai	109525490602900808
5424	JBrodkinWebb@journa.host	109405681691600073
5425	joshchin@journa.host	109362702934315428
5426	AbhishekSay@mas.to	109301557656459427
5427	JaredRutecki@home.social	
5428	RyanGerbosi@mastodon.social	109515329618067807
5429	rinkside@mastodon.online	109297842762016684
5430	newstik@law.builders	109391807819397985
5431	loukas@mastodon.nu	109303931204974598
5432	cmonstah@mastodon.art	109298726555280487
5433	eublogo@mastodon.online	109265287654138128
5434	DeanObeidallah@masto.ai	109308310059182737
5435	Ostrogothe@piaille.fr	109342587880224072
5436	emilyanthes@mastodon.social	109507245413953974
5437	iainthomson@mastodon.social	109521037167197621
5438	WritingFactory@mastodon.social	109497596462972876
5439	eric@apublic.space	109366936171504400
5440	MediaHelpingMedia@mastodon.social	109353655851212670
5441	AlexaGagosz@newsie.social	109526555539945054
5442	scottmorris@newsie.social	109362464724661933
5443	baxiabhishek@mastodon.social	961680
5444	newyorkbob@mastodon.social	109509485085455222
5445	dieterholger@journa.host	109322676784299644
5446	hesselmann@mastodon.social	108136698924823657
5447	ianboudreau@mastodon.social	456324
5448	Sameagle@federated.press	109388330044675241
5449	 ximenaka@mastodon.online	109286603846628388
5450	SCampbell@mastodon.social	109500869306981652
5451	javierbauluz@newsie.social	109365773652202908
5452	revkin@mastodon.green	109263499701716753
5453	Nataliedavis@journa.host	109463910191558934
5454	thismason@mastodon.world	109365280341336049
5455	tony@mastodon.tonywebster.com	
5456	jimalexander@journa.host	109326989563352750
5457	newley@journa.host	109444716383727322
5458	claireberlinski@federated.press	109420744215761010
5459	vtfeatures@mastodon.world	109375410181499539
5460	gavinjackson@mastodon.social	109521103783488465
5461	casey@apublic.space	109424020623938422
5462	simonhead@mastodonapp.uk	109302517386160908
5463	mikejopek@journa.host	109541014842412158
5464	shawntesalabert	
5465	annaleighclark@newsie.social	109525786946317981
5466	drewanderson@mstdn.ca	109338921903500856
5467	Lavonne@federated.press	109542794796795484
5468	josh@joshnicholas.blog	
5469	aditi_muses@mastodon.social	969755
5470	SCREW@mstdn.social	109530000165318110
5471	cawer@det.social	109276177733108785
5472	justinling@mastodon.online	108215260618891635
5473	gabekahn@federated.press	109480846407881374
5474	thegarance@mastodon.world	109303183535684995
5475	Dannynguyen@mastodon.social	109440290943737181
5476	danielrothberg@journa.host	109322907742828961
5477	billrabinowitz@mastodon.social	109520642876986182
5478	therealjimlove@technews.social	109463364805983055
5479	MayaJRodriguez@newsie.social	109389142295403189
5480	Jennelizabethj@journa.host	109529775647660028
5481	LeYayJay@mstdn.social	109535076396584980
5482	acengel@newsie.social	109321266428609211
5483	counterpoint@mastodon.online	109297611611554257
5484	irerodsa@mas.to	109305615111867404
5485	zekuzelalem@journa.host	109323932562243651
5486	mbroadfoot@mindly.social	109524608424575308
5487	Ruhrnalist@mastodon.social	108196260943675608
5488	nancyelena@climatejustice.social	109298866136383246
5489	nickmartin@masto.ai	109420352595998775
5490	Randol@journa.host	109366567370013121
5491	lottefolke@journa.host	109342619650308898
5492	CarlaPedret@journa.host	109416207777343918
5493	tferrer@journa.host	109354078037915104
5494	davidchance@econtwitter.net	109290628313614911
5495	jank0@sfba.social	109303652469062775
5496	maggie_a_lee@mstdn.social	109269479644018240
5497	rjgianfortune@metalhead.club	109264852746439298
5498	SED_CBC@newsie.social	109473209181112191
5499	dermedientyp@norden.social 	
5500	michellemanafy@journa.host	109388546989857496
5501	daveyalba@mastodon.social	109243768293403916
5502	loucovey@mastodon.online	109270716083889845
5503	nickgillespie@mastodon.social	109258316280051998
5504	carlosmunoz@newsie.social	109535636465287749
5505	JohannesSkov@journa.host	109522771982785195
5506	robpegoraro@journa.host	109410723435808251
5507	vikasbajaj@mas.to	109291750423556348
5508	albertcuesta@mastodont.cat	106459212214265411
5509	KyleHill@newsie.social	109521556867544521
5510	bkkgreg@home.social	
5511	chrisminnick@hachyderm.io	109370902867345455
5512	fediversereport@mastodon.social	109648744105191077
5513	dwl@newsie.social	109638724966446474
5514	sarahdwire@newsie.social	109525694737122372
5515	ForwardKY@newsie.social	109339887933950143
5516	Femjour@mastodon.social	109919111508648314
5517	gab_gagnon@mstdn.ca	109869114484720426
5518	msecchi@flipboard.social	109943933612263126
5519	salvomic@flipboard.social	109943989254350189
5520	thealexknapp@journa.host	109344428622660630
5521	Ivanhoe	
5522	mho@social.heise.de	109716823887331838
5523	tannerb@mastodon.social	110121023203837484
5524	algernon@journa.host	109370802250645851
5525	dwb@qoto.org	
5526	dominicgwinn@mastodon.social	110071841786486846
5527	newstik@social.heise.de	109833482085892816
5528	lmd@social.heise.de	109755752830679831
5529	vmramos@mastodon.world	109302485095676581
5530	ellenbardash@newsie.social	109366851826991529
5531	JKay@mastodon.world	109394389394170202
5532	kingkaufman@sfba.social	109293119576020537
5533	joonatanitkonen@mstdn.social	109274588161760259
5534	dustcircle@mastodon.cloud	110196911662609365
5535	chuckabbott@journa.host	109410866785081210
5536	rubyfruit@mastodon.social	110046074257492906
5537	heidilifeldman@mastodon.social	109246757955923998
5538	krisnelson@legal.social	108210640626421283
5539	mikarv@someone.elses.computer	2
5540	jking@mas.to	109259663682636947
5541	design_law@mastodon.social	109242900938345669
5542	neil@mastodon.neilzone.co.uk	3
5543	ProfShirleyLin@mastodon.social	109258358172984516
5544	svn@social.coop	109307884175723229
5545	jennifercobbe@someone.elses.computer	1333
5546	LeslieBurns@legal.social	108199656731598148
5547	petros@eupolicy.social	109257192365710701
5548	timobrien@mastodon.social	109246891836306937
5549	melissacarleton@mastodon.social	109257532556156800
5550	tracymcnorton@mastodon.social	109244744648853545
5551	jentaub@mstdn.social 	
5552	matthewclair@mastodon.social	109254419064546940
5553	sarangshah@mastodon.social	109264555419910620
5554	streinz@mas.to	108195210513987436
5555	houfu	
5556	WestCoastFranky@sfba.social	109264324349026904
5557	rumya@mastodon.social	109249055537374503
5558	andreamm@mastodon.social	109244211489275386
5559	mindspillage@mastodon.social	41206
5560	anwagnerdreas@mstdn.social	271499
5561	privacat@freeradical.zone	108202926704891062
5562	rachelgriffin@eupolicy.social	109262280709641932
5563	aramsinn@mastodon.social	109258432519347631
5564	Veraendert@mastodon.social	193782
5565	marthegoudsmit@mastodon.social	109258469724261534
5566	Radiobob@mstdn.social	109259280106048548
5567	jqheywood@mastodon.social	236466
5568	jdobbins@mastodon.online	108194941253187240
5569	Surliminal@mastodon.social	109208519133582697
5570	israblack@someone.elses.computer	109270817126458122
5571	mattis@eupolicy.social	109261782081444837
5572	SuVergnolle@mastodon.social	108194473631333889
5573	guidonld@mastodon.social	109241622871464397
5574	Andy8chi@mastodon.social	109256853569031316
5575	jamesahand@mas.to	108195183131585138
5576	kalhan@mastodon.social	535690
5577	cmorris@mastodon.social 	
5578	CBHessick@mstdn.social	109280116963143210
5579	arg11@mastodon.social	109115247953517608
5580	pyannakas@mstdn.social	109281175417205192
5581	heidikitrosser@c.im	109282713510984066
5582	Jedshug@mastodon.social	109243736954203483
5583	RLHeppner@mastodon.lawprofs.org	109322441240612152
5584	maybellromero@mastodon.social	109244167144892941
5585	katrinalee@mastodon.social	109253839297336565
5586	profdaf@mas.to	109283663889886824
5587	taxlawprof@mstdn.social	109283184522710178
5588	pgoat@mastodon.lol	
5589	jimdoppke@mstdn.social	109202865627629245
5590	AndraRobertson@mastodon.social	109247367077910413
5591	StaceyLantagne@mastodon.social	109252154496342326
5592	jerrylevine@mastodon.social	109240698997843925
5593	cosmicboar@mastodon.social	457193
5594	jsneirson@mas.to	109286089963708840
5595	droithmayr@mas.to	109260957256884317
5596	IntlLawGnome@mastodon.social	108131617030199035
5597	lawprofblawg@mstdn.social	109283302482733691
5598	kcarruthers@mastodon.social	42693
5599	jezrobson@toot.community	109287725816908792
5600	katgallow@aus.social	109262003239271687
5601	cristyclark@aus.social	109257327644075458
5602	drustevenson@mastodon.social	109246308036614816
5603	carltakei@sfba.social	109283919270417370
5604	mollyxbrady@mastodon.social	109253006014486082
5605	jackiegardina@awscommunity.social	109287257601167462
5606	MelissaCastan@aus.social	109285917358098651
5607	sellars@octodon.social	6188
5608	michellemeyer@mstdn.social	109288333150998781
5609	aperalta@mastodon.social	109258778104003397
5610	RA_Robbins	
5611	RebeccaCrootof@mstdn.social	109288519184560622
5612	dmohaghegh@mastodon.social	109249427364454547
5613	DNAlawyer@mas.to	109288137688649656
5614	gulovsen@mastodon.online	109282695098463181
5615	PeterKelly@mastodon.nz	109287506900362455
5616	jimmilles@c.im	109257361350839595
5617	ProfeValeria@mastodon.social	109289099710355093
5618	scotinoz@aus.social	109261297584971200
5619	katiebollman@econtwitter.net	109288390558071104
5620	drakealyson@mastodon.social	109253543258605352
5621	skramko@toot.community	109289845900561314
5622	oonahathaway@mastodon.world	109285307976522771
5623	DVE@mstdn.social	109281025343076099
5624	bankruptcyprof@mastodon.ie	109285423874544427
5625	lizhicks@mastodon.online 	
5626	Mr_Jeffcoat@lor.sh	109288913579626796
5627	dsfarbman@mstdn.social	109291647260545836
5628	narosenblum@mastodon.social	109243759571894289
5629	lior@mstdn.social	109260239894229202
5630	jonahknobler@mstdn.social	109291804610229829
5631	profwaltermac@mstdn.social	109291179685435286
5632	pjsobkowski@mastodon.social	109258060338951817
5633	AsafLubin@noc.social	109292189773561438
5634	madeline4health@mstdn.social	109322980312689205
5635	michaelmattioli@mstdn.social	109291205334845402
5636	nikolausf@wien.rocks	109245039743076251
5637	richardmoorhead@toot.community	109292186898466033
5638	billchilds@mastodon.social	236944
5639	franciscao@mastodon.social	109257371613025382
5640	DrSandraDuffy@mastodon.ie	109291222962362428
5641	Josemiola@toot.community	109291492128164587
5642	paulgowder@recurse.social	4938
5643	nate_ela@mastodon.social	109258576301263804
5644	zach_leggett@mastodon.world	109286858316485745
5645	AnnemarieBridy@mastodon.lawprofs.org	109338083021934966
5646	mlaprise@mathstodon.xyz	109291870925375706
5647	DebPearlstein@mstdn.social	109288797169854797
5648	elibietti@mastodon.social	109258150477003866
5649	mmitchell@mas.to	109292919585251293
5650	Claerwen@eldritch.cafe	109289637370228808
5651	GregSergienko@mastodon.social	109258321960475924
5652	h_s_anderson@mstdn.social	109260364763980288
5653	dtgill@mastodon.social	109266188020673116
5654	brianwc@mastodon.social	109214679310542698
5655	alf@toot.wales	109293156945857638
5656	adoptiontalk@mas.to	109293156408749962
5657	sanchom@mastodon.social	109248598287820923
5658	boslkim@mastodon.social	109240217315601869
5659	EvelyneSchmid@social.anoxinon.de	109269032263087085
5660	djsziff@mastodon.sdf.org	109293222362640128
5661	IP_policy@mastodon.lawprofs.org	109316494408814857
5662	annmlipton@esq.social	109321105821390271
5663	Cleo@sfba.social	109292786472846004
5664	scottjshapiro@mastodon.social	109243342914018772
5665	dobbard@mastodon.social	109258075592675176
5666	arozenshtein@mastodon.social	107167751162515242
5667	joix@eupolicy.social	109256463138694633
5668	jvagle@mamot.fr	325881
5669	blakereid@mastodon.social	109243289945825071
5670	nathanrichardson@mastodon.social	109257641683540616
5671	bethwilensky@mastodon.social	109245373588510487
5672	SarahLamdan@mastodon.social	109241298782627140
5673	edswaine@mastodon.social	109259771751650055
5674	ehenak@mastodon.coffee	109291729376693765
5675	gelbach@econtwitter.net	109289369218653944
5676	mch_mastodon@mastodon.social	109253304970454604
5677	odowdt@mastodon.ie	109292067806541878
5678	jrbprof@mstdn.social	109289010087834396
5679	modalpenalcode@toot.community	109292493898635055
5680	idokilovaty@mastodon.social	109243870789205891
5681	tbb@fosstodon.org	109293506157420975
5682	madisoncondon@mastodon.social 	
5683	jameeljaffer@mastodon.social	109246401581038090
5684	gsiskind@mastodon.social	109247164867973512
5685	roberttsai@mstdn.social	109287079991231630
5686	eczoldan@mstdn.social	109263492651367733
5687	Littleread@mastodon.world	109285048515071890
5688	seawalker@freeradical.zone	109288328068983000
5689	Gabygoldstein@mstdn.social	109259011158077108
5690	Matthias@mastodon.coffee	109293778249090627
5691	jesirae@mas.to	109292660435898280
5692	colin@mas.to	109288392786808149
5693	ormerod@mastodon.social	109251693079165992
5694	niccoloridi@mastodon.social	108197466376538585
5695	DanielRice@mas.to	109292560400598777
5696	alexandraphelan@mastodon.social	109257690843567744
5697	camillejgoodman@aus.social	109285199692781433
5698	bethanyrberger@mstdn.social	109294155985622656
5699	n@mastodon.green	109294368892919070
5700	stevenmazie@mastodon.world	109287048660137711
5701	LpcProf@mastodon.social	108190488368547572
5702	maggiewittlin@mastodon.social	109243034579860674
5703	stephjowett@mastodon.lol	
5704	liamelphick@aus.social	109293598930291145
5705	Jedshug@mastodon.social	109243736954203483
5706	Sanchez_Perez_J@fediscience.org	109268983067676672
5707	paulkidd@aus.social	21138
5708	fgbjr@indieweb.social	109270374418120314
5709	JStephenClark@mstdn.social	108199976402063478
5710	decarrera@masthead.social	
5711	LevinsonJessica@mstdn.social	109289335386303704
5712	RyanJSuto@c.im	109289193594812762
5713	sonialawprof@mas.to	109288615344486601
5714	HelloSMoto@mastodon.online	109294928508125155
5715	hyoyoonkang@zirk.us	109283446599897203
5716	okechukwu@c.im	109295192949450925
5717	nicolascs@bhre.social	109281294875255282
5718	JanesAmerica@mas.to	109288842551878155
5719	liivoja@aus.social	109290596030657208
5720	Repealist_@mastodon.ie	109285311401892822
5721	marcorizzi@aus.social	109271847075012031
5722	bradnewman@mastodon.online	109295722413641034
5723	h2@sciences.social	109290315494224334
5724	S_Chelvan@mas.to	109292721364710823
5725	babylegaleagle@mastodon.social	109253485230189494
5726	maireadenright@mastodon.ie	109265601833673368
5727	kehinde	
5728	DrPrestonGreen@mas.to	109292171236503710
5729	hickey_mt@zirk.us	109293721352391781
5730	seanfobbe@fediscience.org	109286130462412714
5731	Luigiprosperi@mastodon.social	109257054288870860
5732	stefaniasds@mastodon.social	109252762417362370
5733	noellequenivet@mastodon.social	109257950832515604
5734	jonbelcher@toot.wales	109291191148429669
5735	MariaONeill@mastodon.social	108197141074716744
5736	nearlylegal@mas.to	108194314128473119
5737	bweisslaw@mstdn.social	109291503656459377
5738	towfigh@mastodon.social	109259659154891790
5739	ProfEricTalley@lor.sh	109293296642705873
5740	mgabriel@mstdn.social	109286694805370257
5741	ander517@mas.to	109288552500882009
5742	peter_daly@mastodon.world	109285437519769144
5743	richardashbywilson@mastodon.social	109294351078803102
5744	lauramoy@mastodon.social	307383
5745	valeriodestefano@mastodon.uno	109293119162080995
5746	s_starrenburg@mastodon.social	108198824044371698
5747	adam@publiclaw.space	109359313690870434
5748	CatiaMalaquias@aus.social	109294441761141259
5749	MLAFineman	
5750	keynote@mastodon.online	109283466538028428
5751	GeorgePeretzKC@eupolicy.social	109295679305330657
5752	MarieA_St@mastodon.ie	109296179399444885
5753	perzanowski@mastodon.social	109243743889590647
5754	S_Chelvan@mas.to	109292721364710823
5755	YoWatShiinaEsq@mstdn.social	108205206291334475
5756	jstncrwfrd@mas.to	109297013675982653
5757	Alfe@masthead.social	
5758	goldlaw@sueden.social	109291333027830439
5759	taravanho@bhre.social	109279154938712410
5760	DAKourtis@mastodon.social 	
5761	dancline@mstdn.social	109247201352980322
5762	lisasarro@sfba.social	109297055110887300
5763	jorgeikeda@mastodon.social	198452
5764	NadiaBernaz@BHRE.social	109275091620231763
5765	GazEtc@mstdn.social	109287119238696653
5766	fpmicozzi@mastodon.uno	108224677077723989
5767	peteroliver@c.im	109294025912919682
5768	RemyGreen@mstdn.social	109291615188718910
5769	smawnmahlau@fosstodon.org	109293846087174718
5770	KatrinaKirkham@mas.to	109292065966055148
5771	natalalleycat@law.builders	109293465978850982
5772	norman_a@mastodon.online	109296710355493484
5773	popehat@masthead.social	
5774	law@mastodon.me.uk	109290787814506937
5775	danielschuman@mastodon.social	109246248829885607
5776	paulmacmahon@mastodon.social	109242623069280700
5777	megan@mastodon.coffee	109293622999382964
5778	jentaub@mstdn.social 	
5779	LazyCirclesEsq@mstdn.social	109288858320886278
5780	TerriGerstein@c.im	109294928649697576
5781	dquistny@fosstodon.org	109291679568876044
5782	Reneezaytsev@mastodon.online	109296811389957982
5783	colarusso@mastodon.social	109257633330516465
5784	christor@mastodon.cloud	306117
5785	LiamTRoche@mas.to	109296687656579033
5786	louderthoughts@mastodon.ie	109293670609148115
5787	jenniferhendricks@mas.to	109288850368299701
5788	AArcuri@mstdn.social	109245675778062051
5789	jnmama@sfba.social	109293791721121889
5790	kyledgooch@mas.to	109296662132583257
5791	poojaparmar@mas.to	109297764841895480
5792	endresdo	
5793	JonahPerlin@appellate.social	109294143741712700
5794	DuncanHollis@ioc.exchange 	
5795	dnazarian@appellate.social	109294233988326697
5796	SeanJones@mastodon.social	109245333386770478
5797	saralobkovich@mastodon.social	109226603930987265
5798	lawzag@c.im 	
5799	kabakoff@mastodon.social	109251430952100595
5800	seanwilkenkc@mastodon.social	109245283970420552
5801	drwilliangtice@counter.social	
5802	helenmhart@mastodon.social	109211231451479991
5803	RefugeeProjects@ieji.de	109292308987400733
5804	m_f_rose@mstdn.social	109257639473167002
5805	scottwortley@mastodon.scot	109293592497841357
5806	amylanders@mstdn.social	109267457060713684
5807	sommainguyen@mas.to	109291918836954330
5808	jscholt@scholar.social	108208813817657514
5809	strowhiro@sfba.social	109297553140451667
5810	rebeccanatow@mastodon.social	109245650194154145
5811	mpaulsen@mstdn.social	109291982231928809
5812	composerlawyerguy@mstdn.social	109286702815958066
5813	kavana@scholar.social	109268556537419479
5814	hedonismbot@mstdn.social	109291316518724846
5815	GeorgeShields@mastodon.social	109111961708066810
5816	joaomarinotti@mastodon.social	109243497044565696
5817	DecodingTrolls@Mastodon.world	109287375398358136
5818	danielnazer@mastodon.social	466482
5819	EmployeeRights@c.im	109292929220718540
5820	a_marshall_plan@mastodon.social	109246206477834894
5821	fabiankrougman@mastodon.org.uk	109298389277776398
5822	law_rich@mastodon.scot 	
5823	annavancleave@c.im	109295877734855278
5824	cardbross@masthead.social	
5825	arianewilkinson@aus.social 	
5826	CyberLawyerTO@ioc.exchange	109298370624122354
5827	JefAtLaw@tech.lgbt	109281914364627490
5828	irinamanta@fosstodon.org	109293890213763677
5829	Jimmilles@c.im	109257361350839595
5830	Portal_Queen@c.im	109293739166818571
5831	petersuber@fediscience.org 	
5832	quiatimet@mastodon.ie	109271253857566656
5833	JasonPerseus@mas.to	109292436501625212
5834	ecmclaughlin@mstdn.social	109286212272056899
5835	aoifeodonoghue@mastodon.ie	109297035060027187
5836	Hill_J@mastodon.online	109296041350301633
5837	simonkatterl@aus.social	109293432060827176
5838	colinmurray@mastodon.ie	109298778900664420
5839	yuvrajjoshi@mas.to	109297063162129905
5840	madmadam@eldritch.cafe	109296001157430977
5841	suzannedoyleguilloud@mastodon.ie	109286046914798212
5842	furiousgeorge@mas.to	109293063212663799
5843	dvoskin@mastodon.social	109246331391168008
5844	gulovsen@mastodon.online	109282695098463181
5845	privacylawyer@twit.social	109297889959362719
5846	aao@mastodon.social	565939
5847	cwesthuizen@aus.social	109298930447427909
5848	Tupp_ed@mastodon.social	109244852182209358
5849	aaiqbal@mindly.social	109287192944573228
5850	chandos64@mastodon.social	109259103818935036
5851	PatrickEmmick@ioc.exchange	109286161898763007
5852	mariamurphy@mastodon.ie	109295655466996536
5853	AlanGreene@mastodon.ie	109299015090092641
5854	TSinghmorethanl@mastodonapp.uk	109289291201448064
5855	lander@mastodon.green	109296809232378576
5856	jbink@mastodon.social	311770
5857	davidsug@mastodon.sdf.org	109291550948511037
5858	domcogan@mastodonapp.uk 	
5859	anuragdeb@mastodon.social	108197426752064984
5860	jonhyman@toot.community	109298719130181795
5861	JAJohnson@mas.to	109293215149237390
5862	wendylyon@mastodon.ie	109257309497827768
5863	Frederik_Borgesius@akademienl.social	109297597992211275
5864	j_jaraczewski@mastodon.online	109296320873449471
5865	scoot@toot.wales	109291179236095746
5866	PeterRobison@mastodon.online	109285583770532688
5867	bloomsburyboy@mastodonapp.uk	109291214089165830
5868	ashish_nujs@mastodon.social	970433
5869	dishtowel@mastodon.social	109297746519185245
5870	smbrnsn@mastodon.world	109298558941694918
5871	leighgoodmark@mas.to	109288478172021932
5872	tyler@journa.host	109298031660741655
5873	emilyclairegoldman@mastodon.online	109283957242339761
5874	MerchantOfEnnis@Mastodon.ie	109296919136094983
5875	michaelwellstax@toot.community	109298382295651376
5876	CEAbely@mastodon.social	109248490387869106
5877	EBJ@mas.to	109299709523989518
5878	edsantos@ciberlandia.pt	109274198645863061
5879	boozybadger@meow.social	109293164479600759
5880	sandramarco@glasgow.social	109296037721299581
5881	JCTate1215@mastodon.social	109243338084113455
5882	rachaellwalker@mas.to	109292467290858167
5883	sandipto@mstdn.social	109269548541793238
5884	brian_m_miller@mastodon.online	109298162053962453
5885	jonpainterphoto@lawfedi.blue	1905
5886	anseljh@law.builders	109290745704379389
5887	vycweng@mastodon.social	109251960372834707
5888	doncruse@appellate.social	109287766262738387
5889	artp@mastodon.social	108228584817471926
5890	ewerdt@legal.social	108194835650465449
5891	marciamccormick@mastodon.online	109299881926244836
5892	joshhanson1530@toot.community	109292490056316832
5893	bose@bhre.social	109278678651294183
5894	stephtriefus@bhre.social	109279987631588080
5895	LorenzoGasbarri@mastodon.online	109295686776683317
5896	Lottiejohn1@mstdn.social	109287577643757738
5897	TheVenerableBede@aus.social	142410
5898	JPinaSanchez@sciences.social	109298135598814506
5899	emilysreid@mastodon.online	109297872840865650
5900	jamesgallen@mastodon.ie 	
5901	ellyfromoz@aus.social	109294555659366286
5902	kaycrosby@mastodon.lol	
5903	HarrietSalem@mastodon.social	109256288073558171
5904	rrb@mastodon.social	241701
5905	bekmcwhirter@aus.social	109287324992120196
5906	aliciadschmidt@aus.social	109301426458938159
5907	Jwilenmann@wien.rocks	109302349542086029
5908	joeross@mastodon.social	109216744292537689
5909	ZASaunders@mastodonapp.uk	109301657138550474
5910	prosecutrix@aus.social	109301738307518063
5911	grabosch@bhre.social	109280065195234269
5912	bnovreske@appellate.social	109299814270159684
5913	internatalia@appellate.social	109295736990460346
5914	iamshirtacus@mastodon.social	234226
5915	AudreySuffolk@mas.to	109288556982437441
5916	LeahLitman@mastodon.social	109246784145009493
5917	FabianEndemann@mastodon.social	109253030849652168
5918	kroberts@mastodon.ie	109301497198826061
5919	jayreding@mastodon.world	109287493416471914
5920	maxkennerly@mstdn.social	109246864357422126
5921	akarstl@mstdn.social	109278264801895968
5922	BoydstonLaw@mstdn.social	109271613126780895
5923	lexlanham@masthead.social	
5924	manulecchi@mastodon.scot	109291904068018137
5925	verfassungsblog@legal.social	108198535963916704
5926	mpollard@mastodon.online	109274025885580267
5927	Ian_Beeby@mastodon.ie	109290370201890271
5928	qsteenhuis@noc.social	109297747391685712
5929	jpquintais@akademienl.social	109290820356630493
5930	Bsm@mastodonapp.uk	109292916491799839
5931	ve_strafrecht@dresden.network	83712
5932	benforado@mas.to	109303603989733584
5933	noreen@mastodon.ie	109292663057642414
5934	williamholmes@mas.to	109303628953295031
5935	jnsheff@mastodon.social	109243176154595871
5936	huiwenchen@mastodon.social	109303166228152834
5937	joern_reinhardt@mastodon.social	1136165
5938	john_cotter@mastodon.online	109297219899850128
5939	massimofichera@fediscience.org	109264979770514499
5940	Pamela@mstdn.social	109322192320346469
5941	chadoldfather@oslo.town	109298876166164357
5942	bloomsburyboy@mastodonapp.uk	109291214089165830
5943	emreturkut@mastodon.com.tr	109293631763568278
5944	Moira1986@mstdn.social	109289656255614438
5945	DavidGottlieb@mastodon.green	109291171693747755
5946	roxanav@mastodon.social	109243144621866106
5947	PatentJosh@mas.to	109303396914497889
5948	europafelix@c.im 	
5949	IcooIey@weburbanists.com	
5950	Meyer_Resende@eupolicy.social	109302362642013646
5951	rjjoconnell@mastodon.world	109301873604366953
5952	williamcallison@econtwitter.net	109287993787839743
5953	adminlawwannabe@mstdn.social	109258279652297194
5954	odileammann@mastodon.online	109264048330180910
5955	aricohn@masthead.social	
5956	AlexSinha@mastodon.online	109263487454699335
5957	phend@mastodon.social	109248291879571796
5958	rdanielkelemen@eupolicy.social 	
5959	carlin@bhre.social	109304475688195125
5960	tngaston@masto.ai	109299881301054246
5961	johnhitt@mas.to	109304397857345150
5962	PatGalvao@climatejustice.social	109297606814511260
5963	amhriscu@akademienl.social	109303007408565123
5964	kimlanelaw@mastodon.online	109297373470878450
5965	jamalgreene@mastodon.online	109286251607544115
5966	charlieg@mstdn.social	109260500898396986
5967	iozai@mas.to	109304346916558164
5968	MMR606@mastodon.sdf.org	109302977769499133
5969	Goanta@someone.elses.computer	109302193404535981
5970	Clare_Rice_@mastodon.online	109297838544714929
5971	joshualenon@mastodon.social	10909
5972	dansheikh@mastodon.online	109271725840083748
5973	Lachance@mas.to	109299957127327290
5974	_anyaprince@noc.social	109303637482501405
5975	PatentScholar@econtwitter.net	109305271056330455
5976	dkluft@mastodon.sdf.org	109291329996792517
5977	jesse808@mas.to	109305097708774608
5978	ashleygjovik@mstdn.social	108200574194264236
5979	clevy_law@mastodon.social	109246605440505373
5980	canadiancharity@mas.to	109288781846433943
5981	steintr@mastodon.social	109246246730953793
5982	ryanwhalen@mastodon.online	109300436334458644
5983	zoejbush@aus.social	109306544658241186
5984	marcmason@toot.wales	109303471848488339
5985	yvilla@mastodon.online	109299317882292052
5986	jessicashurson@assemblag.es	109301606296130278
5987	danielbarnett@mas.to	109285388163571961
5988	davidbstein@mastodon.social	109243843846508567
5989	iainnash@infosec.exchange	109290107155649983
5990	Pschoenberger@mas.to	109307343234016115
5991	dschmalz@mastodon.social	109205628768559820
5992	senficon@chaos.social	108299076043759173
5993	erik@d-64.social	109291209662069893
5994	Dr_Joe_McIntyre@aus.social	109307651348973240
5995	debrahaak@mas.to	109294166479372469
5996	amatthew@aus.social	109292662701916031
5997	ctokelly@mastodon.ie	109291010977724811
5998	JornJacobsen@snabelen.no	109301664049819732
5999	AudreyFG@mas.to	109306947413685022
6000	CritsInAction@berlin.social	109308677461944321
6001	danielebuffatti@mastodon.uno	109293661479630970
6002	adam_zimmerman@mastodon.social	109246618999755048
6003	ellent@mastodon.nl	49233
6004	rianderrig@mastodon.world	109307363093040928
6005	miriamingeson@mastodon.social	109247168861656887
6006	ronfein@masto.ai	109299837326579745
6007	LoriSchoenberg@sfba.social	109306638369380632
6008	ClareChappell_@mastodonapp.uk 	
6009	tedfolkman@federate.social	109293467859591652
6010	southriver@mas.to	109306082758504524
6011	marneros@mastodon.social	108197927396383890
6012	gregornovak@mastodon.social	109244275403703733
6013	jbartos@c.im	109292872573449569
6014	paulhgoldstein@mastodon.online	109298693230862700
6015	ultraMark@toot.community 	
6016	Kokanovich@Mastodon.online	109298168521032470
6017	BBlalock@mastodon.online	109299703072143307
6018	PaulBurgess@aus.social	109310074084124419
6019	charleselliott@toot.community	109292533444546990
6020	KyleReedPhD@mastodon.social	109257038659332983
6021	vboillet@fediscience.org	109292784268392176
6022	PaulBurgess@aus.social	109310074084124419
6023	maxoehl@mastodon.green	108199663759137416
6024	dbrody@mastodon.online	109260152369959840
6025	marcorizzi@aus.social	109271847075012031
6026	RBG_4ever@c.im 	
6027	ProfJohanna@mastodon.online 	
6028	sarahbutcher@mastodon.nz	109311807938741383
6029	JindanMann@bhre.social	109279592295602659
6030	sophieduroy@fediscience.org	109297349548030744
6031	jdelacueva@mastodon.social	34236
6032	pravarpetkar@mastodonapp.uk	109307242252806838
6033	jsradvogado@mastodon.social	109309877422524657
6034	nataliesedacca@mastodon.online	109298128405067579
6035	profmdoherty@mastodon.ie	109290521759126078
6036	CharlesO@mas.to	109273886987934261
6037	oonahathaway@mstdn.social	109296827478516133
6038	karendyck@mastodon.social	109311597243745160
6039	nobmann@c.im	109304539111588896
6040	jdmortenson@mastodon.social	109246577849052196
